The Oceans and the Stars,Mark Helprin,Historical Fiction,[['1114']],Katy Farrar,['Lawyer'],['2611'],Stephen Rensselaer,['Navy Captain'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Old Lion,Jeff Shaara,Historical Fiction,"[['1112', '1112', '0', '1112']]",Edith Roosevelt,['None'],['0'],Theodore Roosevelt,"['Politician', 'Assistant Secretary of the Navy', 'National Hero', 'President of the United States']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Paris Bookseller,Kerri Maher,Historical Fiction,"[['5211', '2641']]",Adrienne Monnier,['Bookseller'],['5211'],Sylvia Beach,"['Bookseller', 'Publisher']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Paris Daughter,Kristin Harmel,Historical Fiction,"[['2166'], ['1420']]",Tommy,['Unknown'],['0'],Elise LeClair,['Sculptor'],Juliette Foulon,['Bookshop Owner'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Perfumist of Paris,Alka Joshi,Historical Fiction,[['2164']],Pierre,['Unknown'],['0'],Radha,['Perfumer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Personal Librarian,"Marie Benedict, Victoria Christopher Murray",Historical Fiction,[['2622']],Bernard Berenson,['Art Historian'],['2633'],Belle da Costa Greene,['Librarian'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Phoenix Crown,Kate Quinn,Historical Fiction,"[['2654'], ['7533']]",Henry Thornton,['Railroad Magnate'],['1324'],Gemma,['Soprano'],Suling,['Embroideress'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Postcard,Anne Berest,Historical Fiction,[['2641']],Georgie,['Unknown'],['0'],Anne Berest,['Author'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Secret Book of Flora Lea,Patti Callahan Henry,Historical Fiction,"[['4411', '3323']]",Harry Aberdeen,['Unknown'],['0'],Hazel Linden,"['Bookshop Assistant', 'Auction House Employee']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Seven Moons of Maali Almeida,Shehan Karunatilaka,Historical Fiction,[['2642']],DD,['Unknown'],['0'],Maali Almeida,['Photojournalist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Seventh Veil of Salome,Silvia Moreno-Garcia,Historical Fiction,"[['2654', '2652'], ['1111', '1111']]",Jay Rutland,['Unknown'],['0'],Vera Larios,"['Actress', 'Musician']",Salome,"['Princess', 'Queen']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Snow Hare,Paula Lichtarowicz,Historical Fiction,[['0']],Anton,['Unknown'],['0'],Lena,"[""Officer's Wife""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Song of Achilles,Madeline Miller,Historical Fiction,"[['1112', '0', '3257']]",Achilles,['Warrior'],['0'],Patroclus,"['Prince', 'Companion', 'Healer']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Spectacular,Fiona Davis,Historical Fiction,"[['2653', '3435']]",Peter Griggs,['Psychiatrist'],['2212'],Marion Brooks,"['Dancer', 'Assistant Choreographer']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Storm We Made,Vanessa Chan,Historical Fiction,[['2619']],Marcus,['None'],['0'],Cecily Alcantara,['Spy'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Things We Cannot Say,Kelly Rimmer,Historical Fiction,"[[0], [0]]",Tomasz Slaski,"['Medical Student', 'Resistance Fighter']","[0, 9]",Alina Dziak,['Unknown'],Alice,['Stay-at-home mom'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Titanic Survivors Book Club,Timothy Schaffert,Historical Fiction,"[['2622', '5221']]",None,['Unknown'],['0'],Unnamed Titanic Librarian,"['Librarian', 'Bookshop Owner']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Trackers,Charles Frazier,Historical Fiction,[['2651']],Eve Long,['Singer'],['2654'],Valentine Welch,['Painter'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Vaster Wilds,Lauren Groff,Historical Fiction,[['5151']],Dutch glassblower and sailor,"['Glassblower', 'Sailor']","['7313', '8350']",Unnamed servant girl,['Servant'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Whalebone Theatre,Joanna Quinn,Historical Fiction,"[['0312', '5414'], ['0312', '5414', '3435'], ['6111']]",Leon Kovalsky,['Driver'],['8322'],Cristabel Seagrave,"['Women's Auxiliary Airforce Member', 'Secret Operative']",Digby Seagrave,"['Army Private', 'Secret Operative', 'Stagehand']",Flossie Seagrave,['Women's Land Army Member'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Wind Knows My Name,Isabel Allende,Historical Fiction,"[['2652'], ['5151'], ['3343'], ['0']]",Frank Angileri,['Lawyer'],['2611'],Samuel Adler,['Musician'],Leticia Cordero,['Housekeeper'],Selena DurÃƒÆ’Ã‚Â¡n,['Non-Profit Project Coordinator'],Anita DÃ­az,['Child'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Witching Tide,Margaret Meyer,Historical Fiction,"[['2222', '3230', '9112']]",None,['None'],['0'],Martha Hallybread,"['Midwife', 'Healer', 'Servant']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Women,Kristin Hannah,Historical Fiction,"[['2221', '2221']]",Rye,['None'],['0'],Frances 'Frankie' McGrath,"['Nursing Student', 'Army Nurse']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The World and All That It Holds,Aleksandar Hemon,Historical Fiction,"[['2262', '0'], ['0']]",Osman,['Soldier'],['0'],Rafael Pinto,"['Pharmacist', 'Soldier']",Osman,['Soldier'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
There Are Rivers in the Sky,Elif Shafak,Historical Fiction,"[['932', '262', '263'], [0], ['211']]",Nen,['Tattoo Artist'],['343'],Arthur Smyth,"['Apprentice', 'Museum Worker', 'Archaeologist']",Narin,['Child'],Zaleekhah,['Hydrologist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Other Eden,Paul Harding,Historical Fiction,"[[0], [2651], [2330, 2635]]",Bridget Carney,['Maid'],[5151],Esther Honey,['Unknown'],Ethan Honey,['Artist'],Matthew Diamond,"['Teacher', 'Preacher']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Strange Eventful History,Claire Messud,Historical Fiction,"[['0', '1211'], ['0', '0']]",Barbara,['Law Student'],['0'],Francois Cassar,"['Student', 'Businessman']",Denise Cassar,['Law Student'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Tender Land,William Kent Krueger,Historical Fiction,"[[0], [0], [0], [0]]",Maybeth Schofield,['Unknown'],[0],Odie O'Banion,['Orphan'],Albert O'Banion,['Orphan'],Mose,['Orphan'],Emmy,['Orphan'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
Violeta,Isabel Allende,Historical Fiction,"[['1420', '2635']]",JuliÃƒÆ’Ã‚Â¡n Bravo,['Pilot'],['3153'],Violeta del Valle,"['Businesswoman', 'Activist']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wandering Stars,Tommy Orange,Historical Fiction,[[0]],None,['None'],['0'],Jude Star,['Prisoner'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West with Giraffes,Lynda Rutledge,Historical Fiction,"[['8322', '9622']]",Augusta 'Red' Lowe,['Journalist'],['2642'],Woodrow Wilson Nickel,"['Driver', 'Grave Digger']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weyward,Emilia Hart,Historical Fiction,"[['2230'], [0], [0]]",None,['None'],['None'],Altha Weyward,['Healer'],Violet Ayres,['Entomologist'],Kate Ayres,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
You Dreamed of Empires,Alvaro Enrigue,Historical Fiction,"[['1349'], ['1111']]",None,['None'],['0'],HernÃƒÂ¡n CortÃƒÂ©s,['Conquistador'],Moctezuma II,['Emperor'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fellowship Point,Alice Elliott Dark,Historical Fiction,"[['2641'], ['9']]",Virgil Reed,['Writer'],['2641'],Agnes Lee,"[""Children's Book Author"", 'Memoirist']",Polly Wister,['Homemaker'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Expectations,Vinson Cunningham,Historical Fiction,[['2432']],None,['None'],,David,['Campaign Aide'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lessons,Ian McEwan,Historical Fiction,"[['2354', '2641']]",Alissa,['Writer'],['2641'],Roland Baines,"['Piano Teacher', 'Writer']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Berry Pickers,Amanda Peters,Historical Fiction,"[['9'], ['2330']]",Mark,['Unknown'],['0'],Joe,['Odd Job Worker'],Norma,['Teacher'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cliffs,J. Courtney Sullivan,Historical Fiction,[['2622']],David,['Unknown'],['0'],Jane Flanagan,['Archivist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Last Chairlift,John Irving,Historical Fiction,[[0]],Elli Elliot,['None'],['0'],Adam Brewster,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Queen of Dirt Island,Donal Ryan,Historical Fiction,[['2641']],Josh Elmwood,"['Factory Worker', 'Writer']","['9329', '2641']",Saoirse Aylward,['Writer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Women's Hotel,Daniel M. Lavery,Historical Fiction,"[['1219'], ['0'], ['0'], ['5141'], ['7323'], ['9621', '0']]",None,['None'],['0'],Katherine,['First-floor manager'],Lucianne,['Unknown'],Kitty,['Unknown'],Ruth,['Failed hairdresser'],Pauline,['Typesetter'],Stephen,"['Elevator operator', 'Student']",,,,,,,,,,,,,,,,,,,,,,,,
Where the Crawdads Sing,Delia Owens,Historical Fiction,[['2641']],Tate Walker,['Biologist'],['2131'],Catherine 'Kya' Clark,['Author'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Last Rose of Shanghai,Weina Dai Randel,Historical Fiction,"[['0', '1420'], ['2652', '1420']]",Ernest Reismann,"['Pianist', 'Bakery Owner']","['2652', '1420']",Aiyi Shao,"['Heiress', 'Nightclub Owner']",Ernest Reismann,"['Pianist', 'Bakery Owner']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crook Manifesto,Colson Whitehead,Historical Fiction,"[['5221', '15']]",Elizabeth,['Unknown'],['0'],Ray Carney,"['Furniture Store Owner', 'Fence']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lone Women,Victor LaValle,Horror,[['6210']],Matthew Kirby,['Unknown'],['0'],Adelaide Henry,['Homesteader'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Reformatory,Tananarive Due,Horror,[['0']],None,['None'],['0'],Robert Stephens Jr.,['Reform school student'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Haunting on the Hill,Elizabeth Hand,Horror,[['2641']],Nisa,['Unknown'],['0'],Holly Sherwin,['Playwright'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A House With Good Bones,T. Kingfisher,Horror,[['2131']],None,['None'],,Samantha Montgomery,['Archeoentomologist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Rapture,CJ Leede,Horror,[[0]],None,['None'],,Sophie,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Black River Orchard,Chuck Wendig,Horror,[[0]],None,['None'],,Calla,['Teenager'],Dan,['Apple Farmer'],Emily,['Homemaker'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Black Sheep,Rachel Harrison,Horror,[['0']],None,['None'],,Vesper Wright,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunny,Mona Awad,Horror,"[['2641', '7']]",Max,['Draft'],['3118'],Samantha Heather Mackey,"['Fiction Writer', 'MFA Student']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bury Your Gays,Chuck Tingle,Horror,[['2641']],Jordan,['None'],['0'],Misha,['Screenwriter'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camp Damascus,Chuck Tingle,Horror,[[0]],None,['None'],,Rose Darling,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuckoo,Gretchen Felker-Martin,Horror,[[0]],None,['None'],,Shelby,"['Teenager', 'Animator']",Nadine,['Teenager'],Gabe/Lara,"['Teenager', 'Sex Worker']",Jo,"['Teenager', 'Barista']",John,"['Teenager', 'Bartender']","Malcolm ""Mal""","['Teenager', 'Painter']",Felix Vargas,"['Teenager', 'Private Detective']",,,,,,,,,,,,,,,,,,,,,,
Don't Fear the Reaper,Stephen Graham Jones,Horror,[['9']],None,['None'],,Jade Daniels,['Former Prisoner'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Horror Movie,Paul Tremblay,Horror,[['2655']],None,['None'],,Unnamed Narrator,['Actor'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
House of Cotton,Monica Brashears,Horror,"[['5245', '5241']]",Cotton,['Unknown'],['0'],Magnolia Brown,"['Gas Station Attendant', 'Model']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How to Sell a Haunted House,Grady Hendrix,Horror,[[0]],Ian,['None'],['0'],Louise Joyner,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Was A Teenage Slasher,Stephen Graham Jones,Horror,[['3132']],Stace Goodkin,['Unknown'],['0'],Tolly Driver,['Salvage Yard Worker'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lapvona,Ottessa Moshfegh,Horror,"[['6121', '10'], ['6121'], ['10']]",None,['None'],,Marek,"['Shepherd', 'Lord']",Jude,['Shepherd'],Villiam,['Lord'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memorials,Richard Chizmar,Horror,"[[7],[7],[7]]",None,['None'],,Unknown,['College student'],Unknown,['College student'],Unknown,['College student'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mister Magic,Kiersten White,Horror,[['0']],None,['None'],,Alexander,['Former Child Star'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Home,Rivers Solomon,Horror,"[[0], [0], [0]]",Gogo,['None'],['0'],Ezri Maxwell,['Unknown'],Eve Maxwell,['Unknown'],Emanuelle Maxwell,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Not Forever, But for Now",Chuck Palahniuk,Horror,"[['14'], ['14']]",None,['None'],,Otto,['Professional Killer'],Cecil,['Professional Killer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Share of Night,Mariana Enriquez,Horror,"[[1], [0]]",Rosario,['None'],['None'],Gaspar,['Child'],Juan,['Medium'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rouge,Mona Awad,Horror,[[0]],None,['None'],['0'],Belle,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silver Nitrate,Silvia Moreno-Garcia,Horror,"[['3521'], [0]]",TristÃƒÂ¡n,['Soap opera actor'],[0],Montserrat,['Sound Editor'],TristÃƒÂ¡n,['Soap opera actor'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sleeping Beauties,"Stephen King, Owen King",Horror,"[['3355'], ['2634'], [0]]",Clint Norcross,['Prison Psychiatrist'],['2634'],Lila Norcross,['Sheriff'],Clint Norcross,['Prison Psychiatrist'],Evie,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Angel of Indian Lake,Stephen Graham Jones,Horror,[['0']],None,['None'],['0'],Jade,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Bad Weather Friend,Dean Koontz,Horror,"[['3334'], ['0'], ['3355']]",Harper,"['Private investigator', 'Waitress']",['3355'],Benny Catspaw,['Real-estate agent'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Bog Wife,Kay Chronister,Horror,[['0']],None,['None'],['0'],Camilla Haddesley,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Empusium,Olga Tokarczuk,Horror,[[0]],None,['None'],['None'],MieczysÃ…â€šaw,['Student'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Night Guest,Hildur Knutsdottir,Horror,[[0]],None,['None'],['None'],IÃƒÂ°unn,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Only One Left,Riley Sager,Horror,[['5321']],Andrew,['None'],['0'],Kit McDeere,['Home caregiver'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Salt Grows Heavy,Cassandra Khaw,Horror,"[[0], [2212]]",None,['None'],['0'],Mermaid,['Unknown'],Plague Doctor,['Plague Doctor'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The September House,Carissa Orlando,Horror,"[[0], [0]]",Hal,['Unknown'],[0],Margaret,"['Painter', 'Gig Worker']",Katherine,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Woods All Black,Lee Mandelo,Horror,[['2221']],Stevie,['Unknown'],['0'],Leslie Bruin,['Nurse'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vampires of El Norte,Isabel Canas,Horror,"[[0], [0]]",NÃƒÂ©stor,['Livestock herder'],[0],Nena,['Healer'],NÃƒÂ©stor,['Livestock herder'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What Feasts at Night,T. Kingfisher,Horror,[['0310']],None,['None'],['0'],Easton,['Soldier'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What Moves the Dead,T. Kingfisher,Horror,[['0310']],None,['None'],['0'],Alex Easton,['Soldier'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
So Thirsty,Rachel Harrison,Horror,"[[0], [0]]",Sloane's Husband,['Unknown'],[0],Sloane Parker,['Food Company Executive'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day,Michael Cunningham,Literary Fiction,"[['3431'], ['2330'], ['2652'], ['2310']]",Dan,['Musician'],['2652'],Isabel Byre,['Photo Editor'],Robbie,"['English Teacher', 'Aspiring Medical Student']",Dan,['Musician'],Chess,['College Literature Teacher'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nightcrawling,Leila Mottley,Literary Fiction,[['5169']],AlÃƒÆ’Ã‚Â©,['Unknown'],['0'],Kiara Johnson,['Sex Worker'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ripe,Sarah Rose Etter,Literary Fiction,[['2512']],None,['None'],['0'],Cassie,['Employee at Silicon Valley startup'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shark Heart,Emily Habeck,Literary Fiction,"[[0], [2330]]",Lewis,['Theater Teacher'],[2330],Wren,['Unknown'],Lewis,['Theater Teacher'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Librarianist,Patrick deWitt,Literary Fiction,"[['2622', '5169']]",Connie,['Unknown'],['0'],Bob Comet,"['Librarian', 'Volunteer']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Woods,Daniel Mason,Literary Fiction,"[[0310], [2642], [2651], [13]]",None,['None'],,Unnamed Principal Character of Each Era,"['Soldier', 'Crime reporter', 'Painter', 'Con man']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small Things Like These,Claire Keegan,Literary Fiction,[['5223']],Eileen Furlong,['Unknown'],['0'],Bill Furlong,['Coal Merchant'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Books of Jacob,Olga Tokarczuk,Literary Fiction,"[['9'], ['2641'], ['0']]",Eva,['Unknown'],['0'],Jacob,['Messianic Leader'],Nahman,['Author'],Yente,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Fraud,Zadie Smith,Literary Fiction,"[['5151', '2641'], ['4110']]",William Ainsworth,['Novelist'],['2641'],Eliza Touchet,"['Housekeeper', 'Writer']",Andrew Bogle,['Clerk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trust,Hernan Diaz,Literary Fiction,"[['2412'], ['2412'], ['2641', '2642']]",Helen Rask,['Philanthropist'],['2635'],Benjamin Rask,['Investor'],Andrew Bevel,['Financier'],Ida Partenza,"['Ghostwriter', 'Journalist']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orbital,Samantha Harvey,Literary Fiction,"[['3153'], ['3153'], ['3153'], ['3153'], ['3153'], ['3153']]",Shaun's wife,['Unknown'],['0'],Chie,['Astronaut'],Shaun,['Astronaut'],Anton,['Cosmonaut'],Roman,['Cosmonaut'],Pietro,['Astronaut'],Nell,['Astronaut'],,,,,,,,,,,,,,,,,,,,,,,,
A Little Life,Hanya Yanagihara,Literary Fiction,"[['2611'], ['2655'], ['2651'], ['2161']]",Willem Ragnarsson,['Actor'],['2655'],Jude St. Francis,['Lawyer'],Willem Ragnarsson,['Actor'],JB Marion,['Visual Artist'],Malcolm Irvine,['Architect'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
All Fours,Miranda July,Literary Fiction,"[['2651', '2641']]",Davey Boutrous,['Unknown'],['0'],Unnamed Narrator,"['Artist', 'Writer']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
America Fantastica,Tim O'Brien,Literary Fiction,"[['2642', '9', '1420'], ['4211']]",None,['None'],,Boyd Halverson,"['Journalist', 'Online Disinformation Troll', 'JCPenney Manager']",Angie Bing,['Bank Teller'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anita de Monte Laughs Last,Xochitl Gonzalez,Literary Fiction,"[['2651'], [7]]",Jack,['College student (Art)'],[7],Anita de Monte,['Artist'],Raquel Toro,['College student (art history)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banyan Moon,Thao Thai,Literary Fiction,"[['2166'], ['5223'], ['0']]",Noah,['Professor'],['2310'],Ann,['Illustrator'],Huong,['Bookstore Worker'],Minh,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Be Mine,Richard Ford,Literary Fiction,"[['2641', '3334']]",None,['None'],,Frank Bascombe,"['Sportswriter', 'Real Estate Agent']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biography of X,Catherine Lacey,Literary Fiction,"[['2651', '2641']]",X,"['Artist', 'Writer']",['0'],CM,['Journalist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blackouts,Justin Torres,Literary Fiction,"[[0], [0]]",Liam,['Unknown'],[0],Nene,['Unknown'],Juan Gay,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blood Meridian,Cormac McCarthy,Literary Fiction,"[['9', '0310']]",None,['None'],['0'],The Kid,"['Drifter', 'Mercenary']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn Crime Novel,Jonathan Lethem,Literary Fiction,[['0']],None,['None'],,Unknown,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Checkout 19,Claire-Louise Bennett,Literary Fiction,[[0]],None,[None],,Unnamed Protagonist,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colored Television,Danzy Senna,Literary Fiction,[['2641']],Lenny,"['Painter', 'College Instructor']","['2651', '2310']",Jane Gibson,"['Writer', 'Television Writer']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Death Valley,Melissa Broder,Literary Fiction,[['2641']],Husband,['Unknown'],['0'],Unnamed Woman,['Writer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demon Copperhead,Barbara Kingsolver,Literary Fiction,[['2651']],Angus,['Unknown'],['0'],Demon Copperhead,"['Child', 'Graphic Novelist']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastbound,Maylis De Kerangal,Literary Fiction,[['0310']],HÃ©lÃ¨ne,"['Fugitive', 'Not Applicable']",['0'],Aliocha,['Conscript'],HÃ©lÃ¨ne,"['Fugitive', 'Not Applicable']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Either/Or,Elif Batuman,Literary Fiction,[['7']],Ivan,['Grad student (mathematics)'],['8'],Selin,['Student'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Entitlement,Rumaan Alam,Literary Fiction,[[1114]],None,['None'],,Brooke,['Philanthropist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erasure,Percival Everett,Literary Fiction,"[['2310', '2641']]",None,['None'],,Thelonious 'Monk' Ellison,"['English Professor', 'Author']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evil Eye,Etaf Rum,Literary Fiction,[['2330']],Fadi,['Businessman'],['1120'],Yara Murad,['Art Teacher'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fire Exit,Morgan Talty,Literary Fiction,[['0']],Mary,['Unknown'],['0'],Charles Lamosway,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foster,Claire Keegan,Literary Fiction,[['1']],None,['None'],,The girl,['Child'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Braid,Anne Tyler,Literary Fiction,"[['2651'], ['0'], ['1000', '3334'], ['2330'], ['1']]",Greta,['Unknown'],['0'],Mercy Garrett,['Painter'],Robin Garrett,['Unknown'],Lily Garrett,"['Manager', 'Real Estate Agent']",David Garrett,['High School Teacher'],Alice Garrett,['Teenager'],,,,,,,,,,,,,,,,,,,,,,,,,,
Greek Lessons,Han Kang,Literary Fiction,"[[0], [2330]]",Unnamed Teacher,['Teacher'],[2330],Unnamed Woman,['Unknown'],Unnamed Teacher,['Teacher'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harold,Steven Wright,Literary Fiction,[['5']],Childhood crush,['Elementary school student'],['5'],Harold,['Elementary school student'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hello Beautiful,Ann Napolitano,Literary Fiction,"[['3421', '8', '2310', '2264'], ['7'], ['0']]",Sylvie Padavano,"['High School Student', 'College Student (English Literature/Library Science)', 'Librarian']",['0'],William Waters,"['College Student (History)', 'Basketball Coach', 'Graduate Student (History)', 'Physical Therapist']",Julia Padavano,"['College student', 'Business Consultant']",Sylvie Padavano,"['High School Student', 'College Student (English Literature/Library Science)', 'Librarian']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Am Homeless If This Is Not My Home,Lorrie Moore,Literary Fiction,[[0]],Lily,['Unknown'],[0],Finn,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intermezzo,Sally Rooney,Literary Fiction,"[['9'], ['2611']]",Margaret Kearns,['Unknown'],['0'],Ivan Koubek,['Chess Prodigy'],Peter Koubek,['Barrister'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James,Percival Everett,Literary Fiction,[[9]],None,['None'],,James Kincaid,['Enslaved man'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
